customer_id,age,tenure,monthly_charges,total_charges,num_logins_last_30d,support_tickets_last_12m,churn,avg_charge_per_month,inactive_flag,contract_type_yearly,payment_method_boleto,payment_method_credit_card,gender_M
1001,50,51,52.74268116054248,2724.8009970406547,9,0,0,53.427470530208915,0,1,0,0,0
1002,61,11,166.6448907527071,1810.392237503527,47,6,1,164.58111250032064,0,0,0,0,0
1003,51,38,74.29045300675844,2866.0765377492826,15,3,0,75.42306678287586,0,0,0,1,0
1004,48,30,139.81076534422178,4204.678631832395,4,5,0,140.15595439441316,0,0,0,1,0
1005,42,37,152.16229429009704,5708.965099235431,27,8,1,154.29635403339003,0,0,1,0,1
1006,30,7,91.90483894227452,695.469678292556,39,7,0,99.35281118465085,0,1,0,1,0
1007,32,28,135.39707126171186,3844.168826655881,12,2,1,137.2917438091386,0,0,0,1,0
1008,56,37,86.0388118983612,3162.8424598046795,13,0,1,85.48222864336972,0,0,1,0,0
1009,21,21,191.94731410519256,4026.02055391063,14,2,0,191.71526447193477,0,0,0,1,0
1010,22,52,179.02552345237507,9294.064546645135,40,8,0,178.73201051240645,0,0,0,0,0
1011,38,32,93.20641872462036,2907.310792005356,47,5,0,90.85346225016737,0,1,0,1,1
1012,58,22,129.32217364255098,2918.6762829108984,42,7,0,132.6671037686772,0,0,0,0,0
1013,52,2,125.09492857308584,287.4592225883323,11,4,1,143.72961129416615,0,0,1,0,1
1014,48,10,194.0034886925111,1922.783530721064,42,5,1,192.2783530721064,0,0,0,1,1
1015,45,29,109.1043170275781,3229.254819172764,15,0,0,111.35361445423325,0,1,0,1,0
1016,23,24,134.334133193235,3192.5008143002824,43,0,1,133.02086726251176,0,0,0,0,0
1017,35,52,189.30598923311555,9752.004716699244,49,7,1,187.53855224421625,0,0,1,0,1
1018,22,47,74.42165767648372,3548.186398439416,35,2,0,75.49332762637054,0,0,0,0,1
1019,57,10,132.5728404917507,1261.800393261707,47,3,0,126.18003932617071,0,1,1,0,1
1020,57,35,65.85093805427445,2294.9940586184066,7,3,0,65.57125881766876,0,1,0,0,1
1021,31,27,142.6248397727751,3861.176825904116,32,6,0,143.00654910755986,0,0,0,1,1
1022,33,6,104.85248050805068,648.3881502852422,2,9,1,108.06469171420703,0,0,1,0,1
1023,34,40,195.1454109769401,7848.236491887794,32,7,0,196.20591229719486,0,0,1,0,0
1024,64,32,112.31137717227897,3623.006640826302,17,6,0,113.21895752582193,0,0,0,1,0
1025,43,6,70.42814563125603,450.0635001156375,48,8,1,75.01058335260625,0,0,0,1,0
1026,57,28,175.09999413926062,4863.262246796473,24,5,0,173.68793738558833,0,1,0,0,1
1027,41,44,173.13000371343713,7632.432341254616,38,1,0,173.46437139215038,0,0,0,1,1
1028,54,20,154.22894293141766,3009.301360125848,15,4,0,150.4650680062924,0,0,1,0,1
1029,45,22,162.3217702826342,3649.1858311405936,3,9,0,165.87208323366335,0,0,0,1,0
1030,32,7,89.70728265341103,557.8227373829659,37,7,0,79.68896248328085,0,0,0,1,1
1031,63,13,146.30802506341718,1884.6823338866056,11,3,0,144.9755641451235,0,1,0,1,1
1032,54,58,55.70298068080905,3164.829167535586,36,3,0,54.56602012992389,0,1,1,0,1
1033,58,37,79.53352158350518,2906.231984296409,23,9,0,78.54681038638942,0,0,0,1,0
1034,67,11,189.841917132963,2088.9325092341955,48,0,0,189.90295538492686,0,0,0,0,1
1035,30,29,160.8852945623988,4639.235637383765,17,9,0,159.9736426684057,0,0,1,0,1
1036,22,12,84.60088114838868,1072.4228866879453,20,6,1,89.3685738906621,0,0,0,1,0
1037,48,27,66.70746342789322,1812.4465633512568,37,8,1,67.127650494491,0,0,0,1,0
1038,34,9,192.33791673027525,1707.8957641110474,39,3,0,189.76619601233858,0,0,0,1,1
1039,40,37,66.82814990901991,2465.9624501350345,6,6,0,66.64763378743336,0,1,0,1,1
1040,30,34,88.56050720708723,3072.0422678937625,37,3,1,90.35418434981655,0,0,0,1,0
1041,38,38,77.39509894991858,2986.457304261129,24,0,0,78.59098169108235,0,0,1,0,0
1042,38,27,51.1195730617652,1323.2899279668898,49,4,0,49.01073807284777,0,0,1,0,0
1043,36,17,97.1202161147066,1617.0110882430322,31,9,0,95.11829930841365,0,0,0,0,1
1044,56,15,196.1268307398144,2965.6419520314344,38,2,0,197.7094634687623,0,0,1,0,1
1045,48,13,101.28549587140348,1334.3797756295971,17,1,0,102.64459812535362,0,1,0,1,0
1046,42,26,125.64573192016606,3214.2699528543794,14,9,1,123.62576741747613,0,0,0,0,1
1047,23,27,161.89036758826722,4408.496254348546,39,9,0,163.27763904994615,0,1,0,0,1
1048,47,40,132.6620153118824,5261.936905465977,0,8,0,131.54842263664943,1,0,0,1,0
1049,27,4,161.538726111846,711.3462431402011,29,9,0,177.83656078505027,0,0,0,0,0
1050,34,17,149.2453802285773,2563.643921698295,48,9,0,150.80258362931147,0,1,0,0,1
1051,39,51,141.2844534498522,7148.910903410176,49,9,1,140.17472359627794,0,0,1,0,0
1052,25,54,147.44733608176176,7935.702313341964,35,9,0,146.9574502470734,0,0,0,0,1
1053,38,55,169.87465431173766,9315.78295641914,24,7,0,169.37787193489345,0,1,0,0,0
1054,31,19,156.52870922016564,2982.039311248264,40,3,0,156.94943743411915,0,0,0,1,0
1055,62,9,168.7662381057787,1508.6972980513838,0,4,1,167.63303311682043,1,0,0,0,1
1056,62,12,71.8396457425297,804.8013032412673,39,3,0,67.06677527010561,0,1,0,1,0
1057,18,8,151.65105990658105,1143.4955219415197,9,5,1,142.93694024268996,0,0,0,0,1
1058,49,57,160.55328684882997,9178.988517103202,36,6,0,161.03488626496846,0,0,0,0,0
1059,51,53,94.99496487452518,5049.044981578043,17,2,0,95.26499965241591,0,0,0,1,1
1060,37,48,181.1865991764924,8702.233638331885,37,0,1,181.29653413191429,0,0,0,0,1
1061,42,44,95.70674049540506,4224.633174745845,30,6,1,96.01439033513284,0,0,1,0,0
1062,59,21,86.57481790647459,1787.1252186597146,46,9,0,85.10120088855784,0,0,1,0,0
1063,37,29,180.06452232207667,5231.070765228981,39,8,0,180.38175052513728,0,0,1,0,1
1064,21,50,87.052975717464,4479.574064122413,45,0,0,89.59148128244826,0,1,0,0,0
1065,37,49,112.32536936477,5562.671454911088,7,5,0,113.52390724308344,0,0,0,0,0
1066,31,31,105.18842450552285,3246.420737123216,18,5,0,104.72324958461986,0,0,0,1,1
1067,37,50,184.70927338374085,9209.29508183198,21,4,0,184.1859016366396,0,1,1,0,0
1068,29,21,118.28536074319464,2340.9706057325093,1,6,1,111.47479074916711,0,1,0,1,0
1069,25,25,154.14633999443234,3907.093207510044,1,4,1,156.28372830040178,0,1,1,0,1
1070,69,50,169.10583569657433,8494.622052517458,1,9,1,169.89244105034916,0,0,1,0,1
1071,24,23,144.18553711207642,3289.075955113933,38,9,0,143.00330239625796,0,0,0,0,0
1072,54,45,191.5541747487372,8548.352479549318,22,6,0,189.96338843442928,0,1,0,0,1
1073,55,27,170.3761293884012,4542.392121327346,37,4,0,168.23674523434616,0,0,1,0,0
1074,50,18,110.03099415122946,2002.777787846101,41,5,0,111.26543265811672,0,0,0,1,0
1075,65,13,192.62177648865247,2499.6160576693565,1,9,1,192.27815828225818,0,0,1,0,1
1076,18,36,128.6862249907001,4667.283700545568,42,3,0,129.6467694595991,0,1,1,0,1
1077,33,29,53.38659844173439,1552.5335117287063,11,8,0,53.53563833547263,0,0,0,0,0
1078,27,22,89.00199194793451,2006.3817644603837,20,5,0,91.19917111183562,0,0,0,0,1
1079,48,44,143.25943805558998,6321.894031465571,48,0,0,143.6794098060357,0,0,0,0,1
1080,51,1,73.5222353486655,114.96200435669954,15,7,1,114.96200435669954,0,1,0,1,0
1081,64,6,137.61020673398053,721.1770698577864,46,2,1,120.19617830963107,0,0,1,0,0
1082,37,57,104.23970334612946,5879.945812204506,25,5,0,103.15694407376327,0,0,0,1,0
1083,30,40,130.1578220087411,5188.095296855263,0,9,1,129.70238242138157,1,1,0,0,0
1084,66,33,50.28122718098793,1713.258936217614,41,7,1,51.91693746113982,0,0,1,0,0
1085,52,1,177.26320320030476,271.28968950369176,2,6,1,271.28968950369176,0,0,0,1,1
1086,57,36,104.28882316632924,3746.185844868509,31,0,0,104.06071791301413,0,0,0,0,0
1087,41,26,71.02376514169296,1816.038890489608,22,8,1,69.8476496342157,0,0,0,0,0
1088,41,36,115.687378550762,4066.997200614541,6,3,0,112.97214446151503,0,0,0,1,0
1089,38,3,122.92659402332512,411.9579702736335,25,0,0,137.3193234245445,0,0,1,0,0
1090,56,33,145.61040657442834,4777.633888196411,18,9,1,144.77678449080034,0,0,0,0,1
1091,28,35,128.68436605284194,4651.869545317376,4,1,0,132.9105584376393,0,1,0,1,0
1092,68,18,56.5285373100594,980.5434755793436,27,3,0,54.47463753218576,0,0,0,1,1
1093,27,4,180.72684831166472,828.1711480896921,2,1,0,207.04278702242303,0,0,0,1,0
1094,41,58,118.4763397680442,6909.046075725937,26,6,0,119.12148406424029,0,0,1,0,1
1095,34,42,61.54816587995134,2533.609746991888,11,8,0,60.32404159504496,0,1,0,0,1
1096,51,37,165.92423547937776,6150.803902169157,41,5,0,166.2379433018691,0,0,1,0,1
1097,53,46,149.02316281746022,6893.634515930694,47,8,1,149.86161991153682,0,0,1,0,0
1098,65,40,147.41566591538327,5885.364026989501,46,9,0,147.13410067473754,0,0,1,0,0
1099,59,8,114.03710026033416,954.1959376102882,46,8,1,119.27449220128602,0,1,1,0,1
1100,30,27,111.57455939314826,3053.3109615824364,5,1,0,113.08559116971986,0,1,0,0,1
1101,28,53,130.45079545810142,6943.709084309083,25,2,0,131.01337894922798,0,0,0,0,1
1102,64,17,57.58916193486549,978.192084490338,11,2,0,57.54071085237282,0,0,1,0,1
1103,43,58,94.84366463268812,5442.185544230605,4,6,1,93.83078524535526,0,0,1,0,0
1104,23,4,198.18412603435604,788.8972353636625,19,8,0,197.22430884091563,0,0,0,1,1
1105,60,20,149.32887336921138,2995.38070057002,21,3,0,149.769035028501,0,0,0,0,1
1106,51,21,112.8401248125983,2275.8400775126734,14,6,1,108.37333702441302,0,0,1,0,1
1107,19,37,83.35446544106796,3092.576987119082,5,1,0,83.58316181402924,0,0,0,0,1
1108,58,11,161.78140428503502,1774.7553838948782,20,5,1,161.341398535898,0,0,0,1,0
1109,49,14,89.0435464559287,1181.7783468437542,7,7,0,84.41273906026815,0,1,0,0,0
1110,49,40,74.3555155769443,2957.5703035431843,2,3,1,73.93925758857961,0,0,0,1,1
1111,62,17,73.1772350351431,1228.4206782557176,22,1,0,72.26003989739515,0,1,0,0,0
1112,43,52,159.38949187470985,8384.758304159584,3,4,1,161.24535200306894,0,0,1,0,1
1113,41,52,146.4215381433076,7624.925900760863,48,7,0,146.63319039924738,0,0,1,0,1
1114,50,18,60.470914905684594,1140.278730868053,41,9,0,63.348818381558495,0,1,1,0,1
1115,28,34,67.25642230433039,2280.827593122701,46,6,0,67.08316450360884,0,0,1,0,1
1116,25,20,145.07703010303658,2807.844776218977,5,6,1,140.39223881094887,0,0,0,0,1
1117,61,21,135.66741528082383,2882.6328133383818,23,4,0,137.2682292065896,0,0,0,0,0
1118,29,40,152.89985905577203,6083.085025751504,41,9,0,152.0771256437876,0,1,0,0,0
1119,44,18,76.7058362544893,1363.925046081412,28,8,1,75.77361367118955,0,0,0,1,0
1120,32,9,158.98818593257505,1378.245110937402,15,9,1,153.13834565971132,0,0,0,1,1
1121,29,16,190.41447009958247,3050.269914789388,41,8,0,190.64186967433676,0,0,0,0,1
1122,49,55,140.1575471803162,7761.924012998513,15,5,1,141.12589114542752,0,0,0,0,1
1123,59,16,79.41950294641758,1317.348952566413,48,9,0,82.3343095354008,0,0,0,1,1
1124,40,22,151.931578292616,3421.80419782681,5,6,0,155.5365544466732,0,1,0,1,1
1125,25,38,101.46225253190966,3941.9635691102726,35,6,0,103.73588339763876,0,0,0,1,0
1126,30,6,57.39316195785821,242.0652602342381,0,6,1,40.34421003903969,1,0,0,1,0
1127,26,16,95.35080430287476,1465.9318407995395,45,1,0,91.62074004997122,0,0,1,0,0
1128,63,11,185.8377652925198,1953.80583930139,17,8,1,177.61871266376272,0,1,0,0,0
1129,34,55,111.67089802639627,6173.495911971276,1,3,1,112.24538021765956,0,0,1,0,0
1130,37,56,179.69980070466386,10028.534750271216,41,6,0,179.08097768341457,0,0,1,0,0
1131,21,45,126.29890152841874,5658.991552186647,48,8,0,125.75536782636993,0,0,1,0,1
1132,41,15,127.54669834394,1902.3706035627272,45,1,1,126.82470690418181,0,0,1,0,0
1133,65,37,50.78244815973415,1898.0791163147007,24,3,0,51.299435576072995,0,0,0,1,0
1134,39,40,145.5656109933458,5748.358387333509,3,9,1,143.70895968333772,0,0,1,0,0
1135,51,52,66.17207675456304,3378.0048181055736,11,3,0,64.96163111741488,0,0,1,0,0
1136,27,10,121.81226220230816,1218.1874323496368,1,6,1,121.81874323496368,0,0,1,0,1
1137,25,44,89.04752834871485,3978.028544151176,2,5,1,90.40973963979945,0,0,0,1,0
1138,56,12,108.85744487439725,1305.0194683302125,7,8,0,108.75162236085104,0,0,0,1,1
1139,21,34,130.5616033500201,4399.511528581582,28,5,0,129.3973978994583,0,1,0,0,0
1140,41,52,52.16961719029592,2605.409659878506,38,4,0,50.104031920740496,0,0,0,1,0
1141,34,4,92.68753749074342,418.3839292159877,29,0,0,104.59598230399692,0,0,1,0,0
1142,18,9,198.4417901437797,1749.1795288244937,10,4,1,194.3532809804993,0,1,0,0,1
1143,45,48,58.60986887308394,2755.901860120443,30,5,0,57.41462208584256,0,0,0,1,0
1144,68,2,97.90902322360526,110.05178512427146,11,6,1,55.02589256213573,0,0,0,1,0
1145,21,41,98.21322124469724,3954.787030475489,23,7,0,96.45822025549973,0,0,0,0,1
1146,60,30,106.90788813991438,3159.175933174739,44,7,0,105.30586443915796,0,1,0,0,1
1147,46,21,152.7171377663518,3195.1174562836804,6,4,0,152.14845029922287,0,0,0,0,0
1148,55,51,87.16156980244469,4384.802974686647,43,0,0,85.97652891542445,0,0,0,0,0
1149,23,51,119.04040162040792,6080.345884518185,13,2,0,119.22246832388598,0,1,0,0,0
1150,63,20,146.72953502786737,2922.268313561442,33,4,0,146.1134156780721,0,0,1,0,0
1151,18,1,98.3483087492883,209.44792320851465,13,9,1,209.44792320851465,0,0,0,0,1
1152,65,8,192.3158870754882,1453.3049407842725,8,7,1,181.66311759803406,0,0,0,0,0
1153,52,7,196.9508952414022,1386.7302382054347,22,8,1,198.10431974363354,0,0,0,1,1
1154,35,58,67.95103515312667,3949.8602883333942,19,9,0,68.10103945402403,0,0,0,0,0
1155,18,36,101.57298266012153,3605.099505568217,25,1,0,100.14165293245047,0,0,0,1,1
1156,49,40,81.1958104709713,3252.595038711225,11,0,0,81.31487596778062,0,0,1,0,0
1157,22,14,78.01843933356727,1130.7378689902775,48,5,0,80.76699064216268,0,0,0,1,1
1158,49,51,123.64697575074192,6310.82033741573,33,2,0,123.7415752434457,0,0,0,0,0
1159,58,43,134.57406622023183,5855.90799171096,42,8,1,136.18390678397583,0,1,1,0,1
1160,31,45,113.84780608963987,5014.266893129027,38,4,0,111.42815318064505,0,0,0,1,1
1161,30,28,90.88323096460412,2502.618796368779,36,0,0,89.37924272745639,0,0,0,1,0
1162,29,42,91.79323613804596,3929.068720159477,7,2,1,93.54925524189231,0,0,1,0,1
1163,29,33,198.8192234511096,6606.6356905498105,29,3,0,200.20108153181243,0,0,0,0,0
1164,23,23,188.5516060985376,4363.712525829678,44,0,0,189.7266315578121,0,0,0,0,0
1165,30,36,61.384826148403576,2271.5145116685017,4,3,1,63.09762532412505,0,1,1,0,0
1166,52,20,148.48259779941884,2873.8240620532883,23,5,0,143.69120310266442,0,0,0,1,1
1167,33,57,118.53164112272664,6796.08407713156,9,8,1,119.22954521283438,0,0,0,1,1
1168,58,43,153.3221145798743,6646.069435055566,39,6,0,154.5597543036178,0,1,0,0,1
1169,60,44,139.54410583108302,6107.005648258866,46,0,0,138.79558291497423,0,0,0,0,0
1170,57,43,183.3878600123626,8017.139836426153,2,4,0,186.4451124750268,0,1,1,0,0
1171,46,27,60.04824714332375,1631.120121072844,40,7,1,60.41185633603126,0,0,0,0,0
1172,34,57,102.43968680865584,5729.423695967956,18,3,0,100.51620519242027,0,0,0,1,0
1173,66,13,197.8241188663377,2590.777145159078,48,5,0,199.29054962762137,0,0,1,0,1
1174,28,34,77.34280234859251,2593.662278352676,0,9,0,76.28418465743164,1,0,0,0,1
1175,42,5,69.10001592599708,403.7498433264613,9,1,1,80.74996866529226,0,1,1,0,1
1176,41,18,159.34580090008632,2895.6216178711184,35,4,0,160.86786765950657,0,0,0,1,1
1177,56,34,166.61527400261951,5635.023212475254,38,6,0,165.73597683750745,0,0,1,0,1
1178,46,29,150.84103215119904,4449.512528297918,3,7,0,153.43146649303165,0,1,0,0,1
1179,59,56,166.4293743139888,9367.01752688234,8,8,1,167.26817012289894,0,0,0,0,1
1180,65,37,154.05823581397584,5658.758725733001,16,2,1,152.9394250198108,0,0,1,0,1
1181,38,25,70.36560234337651,1751.5378045563702,1,4,0,70.06151218225482,0,0,0,1,0
1182,63,26,141.23328462177608,3697.911239704382,39,8,1,142.22735537324544,0,0,0,1,0
1183,26,37,166.53150238392988,6143.452425066775,33,8,0,166.03925473153444,0,1,0,1,0
1184,65,47,179.82749094867015,8435.172104395137,37,8,0,179.4717469020242,0,0,1,0,1
1185,27,17,86.93528640255616,1479.736120256679,23,6,0,87.04330119156936,0,0,1,0,1
1186,62,35,69.11461414078079,2365.721565725458,32,2,0,67.59204473501308,0,0,1,0,1
1187,38,34,167.16356653738694,5571.922995342307,28,3,0,163.88008809830316,0,0,0,1,1
1188,68,1,88.48225175534981,100.43899487195168,34,6,1,100.43899487195168,0,0,0,1,0
1189,24,54,54.7894217481331,2859.1837769344284,22,2,0,52.94784772100793,0,0,0,0,0
1190,42,34,173.78203454739565,5858.937239454215,32,6,1,172.32168351335926,0,0,1,0,1
1191,64,15,125.898670071629,1799.9009331270065,32,5,0,119.99339554180044,0,0,1,0,1
1192,20,38,98.9949698642633,3679.38663245394,32,4,0,96.82596401194579,0,0,1,0,1
1193,31,40,51.71436578473237,2089.8923900952595,43,3,0,52.24730975238149,0,0,1,0,1
1194,22,55,55.29911670619215,3030.3360105875645,17,7,0,55.097018374319354,0,0,1,0,0
1195,34,3,168.8934905840442,493.7604489787264,43,4,0,164.58681632624214,0,0,0,1,0
1196,38,25,123.45588274472966,3020.601979437041,1,3,0,120.82407917748164,0,1,0,0,0
1197,50,11,72.45830739446902,764.2489268972312,24,3,1,69.47717517247555,0,0,0,0,0
1198,31,34,103.77584408735272,3547.201456930502,22,4,0,104.329454615603,0,0,0,1,0
1199,26,30,74.79577213062844,2241.268800653528,43,6,1,74.70896002178428,0,1,1,0,0
1200,26,29,66.93223297705799,1982.168459386781,2,9,1,68.35063653057865,0,0,0,1,0
1201,66,58,91.44617310112154,5352.132640471345,10,3,0,92.27814897364388,0,0,1,0,0
1202,67,32,132.4262821193596,4225.0300349065965,23,1,0,132.03218859083114,0,1,0,1,1
1203,29,25,81.50099117183404,1944.9123149998263,40,9,0,77.79649259999306,0,0,0,1,0
1204,28,4,101.55066219271508,368.3704038175495,23,1,0,92.09260095438738,0,0,0,0,0
1205,20,18,121.68963259346894,2185.5289226388063,31,9,0,121.41827347993369,0,0,0,0,0
1206,67,53,113.00446087747278,5950.412073905852,8,1,0,112.27192592275192,0,0,0,0,0
1207,54,27,69.29416986819345,1818.2113758745356,47,3,0,67.34116206942724,0,0,1,0,0
1208,57,54,55.82984533038323,3018.2992620518685,39,9,1,55.894430778738304,0,0,1,0,0
1209,33,32,55.31880904234084,1891.717044491571,2,1,0,59.11615764036159,0,0,0,0,1
1210,51,33,102.5268527041801,3358.976736136124,35,1,1,101.7871738223068,0,0,1,0,0
1211,21,26,157.82031178059842,4103.187813670969,6,6,0,157.8149159104219,0,0,1,0,0
1212,53,33,69.6882948093906,2234.1119348483403,27,1,0,67.70036166207092,0,0,0,1,0
1213,48,4,168.04701745466383,734.358122570731,35,0,1,183.58953064268275,0,0,0,0,1
1214,35,4,157.35114639707552,673.1417377558732,46,6,1,168.2854344389683,0,0,1,0,0
1215,54,29,50.59152363284168,1507.4408923257045,3,9,1,51.980720425024295,0,0,1,0,1
1216,51,36,54.01218094727677,2012.4283046672008,14,7,1,55.90078624075558,0,0,0,1,1
1217,40,33,79.25498233070775,2594.047349178615,34,9,1,78.607495429655,0,1,0,1,0
1218,27,26,58.41813665758775,1503.7506621050004,13,5,0,57.8365639271154,0,1,0,1,0
1219,19,18,129.70146579054588,2420.1203108241584,35,6,0,134.45112837911992,0,0,0,0,0
1220,66,42,55.944089218762365,2381.288152335247,9,9,1,56.697336960363025,0,0,1,0,1
1221,32,36,170.39687569930965,6023.326434107939,8,5,0,167.31462316966497,0,1,0,0,0
1222,33,3,123.94431034187156,394.5739798074652,27,0,1,131.52465993582175,0,0,0,1,0
1223,53,27,159.19315500087163,4269.130281985054,34,2,0,158.11593636981684,0,1,0,0,0
1224,31,42,162.60538264037618,6874.334662128632,10,6,0,163.67463481258648,0,1,0,1,0
1225,37,47,126.01459095053492,5943.09529814615,43,8,0,126.44883613076914,0,1,1,0,1
1226,54,17,188.80443143801992,3122.6481962451985,43,6,0,183.68518801442343,0,0,1,0,0
1227,48,55,198.5361160782962,10932.927892831063,4,4,1,198.78050714238296,0,0,0,0,1
1228,52,39,103.88220290218187,4061.937299547674,15,3,0,104.15223844994036,0,0,1,0,0
1229,18,26,68.87962103738502,1809.04327129525,27,6,0,69.57858735750962,0,0,0,0,1
1230,41,38,104.48572679718004,3999.2340608885065,24,8,1,105.24300160232912,0,1,1,0,1
1231,42,52,83.5030845521405,4416.958694702393,12,2,0,84.9415133596614,0,1,1,0,0
1232,50,14,129.65085005926252,1835.80635031039,26,5,1,131.1290250221707,0,0,0,1,0
1233,25,9,106.75814018786022,961.9681847144652,48,4,1,106.8853538571628,0,0,0,0,0
1234,26,26,122.06741214301864,3231.151093427896,15,2,0,124.27504205491907,0,1,0,1,0
1235,57,5,164.4781364114002,934.5277182364896,10,4,0,186.90554364729792,0,1,0,1,0
1236,53,50,91.10314618127782,4600.910846772295,36,0,0,92.0182169354459,0,1,0,1,1
1237,60,58,130.6212086959588,7586.340410706015,28,5,1,130.79897259837958,0,0,0,1,1
1238,32,36,100.27418739930326,3631.4972738633633,34,1,0,100.87492427398232,0,1,0,1,1
1239,69,58,167.7441296180992,9741.961705819667,32,4,0,167.9648569968908,0,0,0,1,1
1240,32,5,145.93049486115444,730.5783950694386,38,8,1,146.1156790138877,0,0,1,0,1
1241,51,38,51.27570957659161,2056.7355054858003,36,1,0,54.1246185654158,0,0,0,0,0
1242,26,27,149.00770116578275,3985.755262760312,30,2,0,147.62056528741894,0,0,0,1,0
1243,65,17,75.52430120998736,1341.65841198192,22,7,0,78.92108305776,0,1,0,0,0
1244,35,19,158.6710685304559,3008.4574549436334,23,9,0,158.33986604966492,0,0,1,0,1
1245,59,33,135.10080002681872,4384.305442378081,13,9,1,132.8577406781237,0,0,0,0,0
1246,35,38,110.2224016584762,4179.035375842771,22,1,0,109.97461515375713,0,0,0,1,0
1247,59,10,154.1099643810888,1513.760852123192,30,2,0,151.3760852123192,0,1,0,1,0
1248,41,37,178.48899288031703,6632.971602492613,35,9,0,179.26950277007063,0,0,0,0,1
1249,21,55,166.81155707931097,9179.200650495031,38,5,0,166.89455728172786,0,0,1,0,1
1250,27,1,131.80689148578614,80.7055483033877,18,8,0,80.7055483033877,0,0,0,1,0
1251,53,52,158.40414803892946,8310.566093698817,36,0,0,159.81857872497724,0,0,1,0,1
1252,28,36,112.08718315891304,4089.645293944656,21,1,0,113.60125816512932,0,0,0,1,1
1253,32,21,168.3539182344693,3614.735059528675,17,2,0,172.1302409299369,0,0,0,0,1
1254,46,44,174.35778374342271,7683.590717914005,8,0,0,174.62706177077283,0,0,0,1,0
1255,31,37,70.59407553145981,2610.1941412499787,13,8,0,70.54578760135078,0,1,0,0,0
1256,24,46,85.70470393909194,3977.594405329161,33,8,0,86.46944359411219,0,1,1,0,1
1257,50,5,90.49831060237376,423.6178019658237,10,3,0,84.72356039316473,0,0,0,1,1
1258,53,4,74.91225784731374,306.1520091252468,3,0,1,76.5380022813117,0,0,0,0,0
1259,56,38,108.88025103461312,4128.66564434923,13,1,1,108.6490959039271,0,0,0,1,0
1260,67,18,78.95498171744184,1348.137955054457,49,2,0,74.89655305858095,0,0,0,0,0
1261,24,15,139.33089663899142,2096.336224826825,7,7,1,139.75574832178833,0,0,0,1,1
1262,40,25,65.24231643464239,1609.009566278895,7,8,0,64.3603826511558,0,1,0,1,0
1263,30,43,90.48787295401344,3878.8509288216633,20,5,0,90.20583555399217,0,1,1,0,1
1264,64,11,149.82809689195352,1666.2983130939865,19,9,1,151.48166482672605,0,0,1,0,0
1265,46,58,109.7817684700024,6430.969227959469,46,9,0,110.87877979240464,0,1,1,0,1
1266,23,25,113.21941127801117,2788.04677742288,11,7,0,111.5218710969152,0,1,1,0,1
1267,53,9,169.68878794375837,1510.3711807373577,20,0,0,167.81902008192864,0,0,0,1,1
1268,20,5,197.676732993648,950.1295301502494,14,8,0,190.02590603004987,0,1,0,0,1
1269,32,51,134.76016748813194,6831.25951250478,12,9,0,133.9462649510741,0,1,1,0,0
1270,55,7,61.860075719541165,403.2920828542996,16,5,0,57.61315469347137,0,1,1,0,1
1271,44,25,65.43544613354538,1626.0636391978749,12,5,0,65.042545567915,0,1,0,0,1
1272,57,40,195.2751083044124,7840.297915020372,35,7,1,196.00744787550929,0,0,1,0,1
1273,47,31,151.88523691227073,4724.4646325196345,39,5,0,152.4020849199882,0,0,0,1,0
1274,61,16,162.8703677500729,2553.083034047004,8,3,0,159.56768962793774,0,1,1,0,0
1275,47,7,151.3645636528312,1124.259961765676,24,6,0,160.60856596652516,0,0,0,1,0
1276,20,42,76.94264025427299,3278.8115060033174,13,7,0,78.0669406191266,0,0,1,0,0
1277,21,29,117.2543241237143,3355.3161170572293,43,1,0,115.70055576059411,0,0,1,0,0
1278,58,3,169.71206564290486,570.3417415246926,5,6,1,190.1139138415642,0,0,0,0,0
1279,20,11,179.95444444131098,1995.845809484235,20,1,1,181.44052813493045,0,0,0,0,1
1280,37,34,85.6003272119558,2902.588360060235,16,5,0,85.37024588412456,0,1,0,1,0
1281,18,10,139.3942686250731,1411.8466884746963,18,1,1,141.18466884746962,0,0,0,1,0
1282,33,24,73.56528541076801,1764.2783100771562,47,9,0,73.51159625321485,0,0,0,1,0
1283,48,8,193.74153096826277,1577.1861804701723,27,6,1,197.14827255877154,0,0,1,0,1
1284,26,48,87.83064334887314,4225.236656902469,19,4,0,88.0257636854681,0,0,0,1,0
1285,42,38,158.9952692905845,6024.948930428601,40,5,0,158.55128764285791,0,1,1,0,1
1286,69,47,84.66694163402815,3878.0549188412538,38,6,0,82.51180678385646,0,1,0,1,1
1287,21,4,142.40809143178126,595.9914927587214,7,1,1,148.99787318968035,0,1,1,0,0
1288,21,23,148.88964605339848,3405.7790953088283,23,5,0,148.07735196994906,0,0,0,0,1
1289,32,16,99.26421551821292,1627.1247787736688,20,7,0,101.6952986733543,0,1,1,0,1
1290,61,37,172.82507981390768,6418.61170622837,22,2,0,173.47599206022622,0,0,1,0,0
1291,39,49,182.8056347371176,8940.09289156096,17,4,0,182.45087533797877,0,0,1,0,1
1292,51,14,178.26048953809925,2546.7962630872566,41,3,0,181.91401879194692,0,0,0,0,0
1293,19,46,99.6197329197076,4592.749797398378,49,1,0,99.84238689996474,0,0,0,0,1
1294,56,35,161.65103885189808,5665.9685021853375,1,9,0,161.8848143481525,0,0,0,0,1
